decision_id,timestamp,actor_type,actor_id,entity_type,entity_id,event_sequence,journey_type,journey_instance_id,journey_state
130982,2023-11-29 11:32:23,customer,CUST_003678,,,137748,shopping,inst_22900,browsing
130984,2023-11-29 11:35:23,customer,CUST_003678,,,137750,shopping,inst_22900,browsing
130986,2023-11-29 11:55:49,customer,CUST_003678,,,137752,shopping,inst_22900,considering
130990,2023-11-29 19:34:10,customer,CUST_003726,,,137756,shopping,inst_22901,browsing
130993,2023-11-29 19:37:10,customer,CUST_003726,,,137759,shopping,inst_22901,browsing
130995,2023-11-29 17:19:57,customer,CUST_003861,,,137761,shopping,inst_22902,considering
130996,2023-11-29 17:35:15,customer,CUST_003861,,,137762,shopping,inst_22902,checkout
130997,2023-11-29 17:40:55,customer,CUST_003861,,,137763,shopping,inst_22902,purchased
131002,2023-11-29 15:28:45,customer,CUST_004133,,,137768,shopping,inst_22905,browsing
131005,2023-11-29 11:12:03,customer,CUST_004148,,,137771,shopping,inst_22906,browsing
131009,2023-11-29 12:34:29,customer,CUST_004360,,,137775,shopping,inst_22907,browsing
131010,2023-11-29 12:39:00,customer,CUST_004360,,,137776,shopping,inst_22907,browsing
131012,2023-11-29 12:47:24,customer,CUST_004360,,,137778,shopping,inst_22907,considering
131015,2023-11-29 10:47:55,customer,CUST_004424,,,137781,shopping,inst_22908,browsing
131017,2023-11-29 10:50:55,customer,CUST_004424,,,137783,shopping,inst_22908,browsing
131019,2023-11-29 10:59:25,customer,CUST_004424,,,137785,shopping,inst_22908,browsing
131022,2023-11-29 11:02:25,customer,CUST_004424,,,137788,shopping,inst_22908,browsing
131026,2023-11-29 18:47:09,customer,CUST_004470,,,137792,shopping,inst_22909,browsing
131031,2023-11-29 21:22:01,customer,CUST_004649,,,137797,shopping,inst_22911,browsing
131034,2023-11-29 11:25:42,customer,CUST_004762,,,137800,shopping,inst_22825,considering
131039,2023-11-29 18:16:27,customer,CUST_004764,,,137805,shopping,inst_22827,browsing
131042,2023-11-29 18:19:27,customer,CUST_004764,,,137808,shopping,inst_22827,browsing
131044,2023-11-29 18:22:27,customer,CUST_004764,,,137810,shopping,inst_22827,browsing
131049,2023-11-29 20:07:32,customer,CUST_004765,,,137815,shopping,inst_22828,considering
131057,2023-11-29 09:04:03,customer,CUST_004768,,,137823,shopping,inst_22831,browsing
131060,2023-11-29 09:11:02,customer,CUST_004768,,,137826,shopping,inst_22831,considering
131063,2023-11-29 09:32:54,customer,CUST_004768,,,137829,shopping,inst_22831,checkout
131067,2023-11-29 09:34:54,customer,CUST_004768,,,137834,shopping,inst_22831,purchased
131074,2023-11-29 11:55:33,customer,CUST_004771,,,137841,shopping,inst_22834,browsing
131077,2023-11-29 12:00:23,customer,CUST_004771,,,137844,shopping,inst_22834,browsing
131079,2023-11-29 12:06:44,customer,CUST_004771,,,137846,shopping,inst_22834,browsing
131081,2023-11-29 12:11:07,customer,CUST_004771,,,137848,shopping,inst_22834,browsing
131084,2023-11-29 12:19:19,customer,CUST_004771,,,137851,shopping,inst_22834,considering
131090,2023-11-29 17:33:32,customer,CUST_004773,,,137857,shopping,inst_22836,browsing
131093,2023-11-29 15:59:25,customer,CUST_004774,,,137860,shopping,inst_22837,considering
131095,2023-11-29 19:23:00,customer,CUST_004775,,,137862,shopping,inst_22838,browsing
131097,2023-11-29 19:26:44,customer,CUST_004775,,,137864,shopping,inst_22838,considering
131100,2023-11-29 07:32:14,customer,CUST_004776,,,137867,shopping,inst_22839,considering
131104,2023-11-29 16:37:45,customer,CUST_004777,,,137871,shopping,inst_22840,browsing
131108,2023-11-29 17:08:41,customer,CUST_004778,,,137875,shopping,inst_22841,browsing
131111,2023-11-29 17:11:41,customer,CUST_004778,,,137878,shopping,inst_22841,browsing
131116,2023-11-29 15:08:14,customer,CUST_004781,,,137883,shopping,inst_22844,browsing
131119,2023-11-29 15:11:14,customer,CUST_004781,,,137886,shopping,inst_22844,browsing
131122,2023-11-29 15:14:14,customer,CUST_004781,,,137889,shopping,inst_22844,browsing
131124,2023-11-29 15:19:46,customer,CUST_004781,,,137891,shopping,inst_22844,browsing
131129,2023-11-29 17:47:01,customer,CUST_004782,,,137896,shopping,inst_22845,browsing
131133,2023-11-29 16:20:47,customer,CUST_004784,,,137900,shopping,inst_22847,browsing
131137,2023-11-29 07:55:18,customer,CUST_004785,,,137904,shopping,inst_22848,browsing
131139,2023-11-29 08:07:09,customer,CUST_004785,,,137906,shopping,inst_22848,considering
131143,2023-11-29 11:29:02,customer,CUST_004787,,,137910,shopping,inst_22850,browsing
131146,2023-11-29 11:32:02,customer,CUST_004787,,,137913,shopping,inst_22850,browsing
131150,2023-11-29 18:36:37,customer,CUST_004788,,,137917,shopping,inst_22851,considering
131152,2023-11-29 21:29:39,customer,CUST_004789,,,137919,shopping,inst_22852,browsing
131155,2023-11-29 21:32:39,customer,CUST_004789,,,137922,shopping,inst_22852,browsing
131158,2023-11-29 21:35:39,customer,CUST_004789,,,137925,shopping,inst_22852,browsing
131161,2023-11-29 21:38:39,customer,CUST_004789,,,137928,shopping,inst_22852,browsing
131164,2023-11-29 21:41:39,customer,CUST_004789,,,137931,shopping,inst_22852,browsing
131166,2023-11-29 21:48:03,customer,CUST_004789,,,137933,shopping,inst_22852,browsing
131175,2023-11-29 20:31:44,customer,CUST_004793,,,137942,shopping,inst_22856,browsing
131180,2023-11-29 22:04:30,customer,CUST_004794,,,137947,shopping,inst_22857,browsing
131182,2023-11-29 22:07:56,customer,CUST_004794,,,137949,shopping,inst_22857,browsing
131185,2023-11-29 22:10:56,customer,CUST_004794,,,137952,shopping,inst_22857,browsing
131188,2023-11-29 15:06:58,customer,CUST_004795,,,137955,shopping,inst_22858,considering
131190,2023-11-29 15:12:02,customer,CUST_004795,,,137957,shopping,inst_22858,checkout
131199,2023-11-29 20:59:15,customer,CUST_004799,,,137967,shopping,inst_22862,considering
131201,2023-11-29 11:27:13,customer,CUST_004800,,,137969,shopping,inst_22863,browsing
131204,2023-11-29 11:30:13,customer,CUST_004800,,,137972,shopping,inst_22863,browsing
131205,2023-11-29 11:33:13,customer,CUST_004800,,,137973,shopping,inst_22863,browsing
131208,2023-11-29 13:51:13,customer,CUST_004801,,,137976,shopping,inst_22864,browsing
131211,2023-11-29 13:54:13,customer,CUST_004801,,,137979,shopping,inst_22864,considering
131214,2023-11-29 16:08:47,customer,CUST_004802,,,137982,shopping,inst_22865,browsing
131217,2023-11-29 16:11:47,customer,CUST_004802,,,137985,shopping,inst_22865,browsing
131219,2023-11-29 16:14:47,customer,CUST_004802,,,137987,shopping,inst_22865,browsing
131222,2023-11-29 16:17:47,customer,CUST_004802,,,137990,shopping,inst_22865,browsing
131225,2023-11-29 16:20:47,customer,CUST_004802,,,137993,shopping,inst_22865,considering
131229,2023-11-29 07:22:10,customer,CUST_004804,,,137997,shopping,inst_22867,browsing
131231,2023-11-29 07:28:52,customer,CUST_004804,,,137999,shopping,inst_22867,considering
131234,2023-11-29 10:44:54,customer,CUST_004805,,,138002,shopping,inst_22868,browsing
131236,2023-11-29 10:54:43,customer,CUST_004805,,,138004,shopping,inst_22868,considering
131242,2023-11-29 09:34:53,customer,CUST_004808,,,138010,shopping,inst_22871,considering
131243,2023-11-29 09:54:34,customer,CUST_004808,,,138011,shopping,inst_22871,checkout
131246,2023-11-29 10:01:02,customer,CUST_004808,,,138015,shopping,inst_22871,purchased
131249,2023-11-29 18:55:35,customer,CUST_004809,,,138018,shopping,inst_22872,browsing
131252,2023-11-29 18:58:37,customer,CUST_004809,,,138021,shopping,inst_22872,browsing
131306,2023-11-30 19:38:34,customer,CUST_000368,,,138080,shopping,inst_22917,browsing
131309,2023-11-30 18:51:03,customer,CUST_000648,,,138083,shopping,inst_22918,browsing
131311,2023-11-30 18:54:03,customer,CUST_000648,,,138085,shopping,inst_22918,browsing
131314,2023-11-30 19:03:24,customer,CUST_000648,,,138088,shopping,inst_22918,considering
131322,2023-11-30 12:54:16,customer,CUST_000944,,,138096,shopping,inst_22921,browsing
131323,2023-11-30 14:05:53,customer,CUST_000944,,,138097,shopping,inst_22921,considering
131325,2023-11-30 14:31:46,customer,CUST_000944,,,138099,shopping,inst_22921,checkout
131328,2023-11-30 14:34:31,customer,CUST_000944,,,138103,shopping,inst_22921,purchased
131331,2023-11-30 10:57:05,customer,CUST_001043,,,138106,shopping,inst_22922,browsing
131333,2023-11-30 11:04:02,customer,CUST_001043,,,138108,shopping,inst_22922,browsing
131335,2023-11-30 11:07:02,customer,CUST_001043,,,138110,shopping,inst_22922,browsing
131337,2023-11-30 11:10:09,customer,CUST_001043,,,138112,shopping,inst_22922,browsing
131340,2023-11-30 10:37:56,customer,CUST_001130,,,138115,shopping,inst_22923,browsing
131343,2023-11-30 10:48:18,customer,CUST_001130,,,138118,shopping,inst_22923,considering
131349,2023-11-30 22:58:09,customer,CUST_001147,,,138124,shopping,inst_22924,browsing
131353,2023-11-30 09:31:37,customer,CUST_001237,,,138128,shopping,inst_22926,browsing
131357,2023-11-30 16:08:16,customer,CUST_001253,,,138132,shopping,inst_22927,browsing
131360,2023-11-30 16:11:16,customer,CUST_001253,,,138135,shopping,inst_22927,browsing
131365,2023-11-30 16:58:10,customer,CUST_001329,,,138140,shopping,inst_22928,browsing
131368,2023-11-30 17:23:21,customer,CUST_001329,,,138143,shopping,inst_22928,considering
131374,2023-11-30 15:41:33,customer,CUST_002056,,,138149,shopping,inst_22932,browsing
131375,2023-11-30 15:44:33,customer,CUST_002056,,,138150,shopping,inst_22932,browsing
131378,2023-11-30 15:47:33,customer,CUST_002056,,,138153,shopping,inst_22932,browsing
131388,2023-11-30 09:50:38,customer,CUST_002387,,,138163,shopping,inst_22938,browsing
131391,2023-11-30 09:53:38,customer,CUST_002387,,,138166,shopping,inst_22938,browsing
131394,2023-11-30 17:13:57,customer,CUST_002457,,,138169,shopping,inst_22940,browsing
131398,2023-11-30 21:03:42,customer,CUST_002491,,,138173,shopping,inst_22941,considering
131402,2023-11-30 21:08:42,customer,CUST_002491,,,138177,shopping,inst_22941,checkout
131405,2023-11-30 21:17:40,customer,CUST_002491,,,138181,shopping,inst_22941,purchased
131410,2023-11-30 16:29:43,customer,CUST_002557,,,138186,shopping,inst_22943,considering
131414,2023-11-30 16:51:39,customer,CUST_002557,,,138190,shopping,inst_22943,checkout
131417,2023-11-30 10:52:13,customer,CUST_002623,,,138193,shopping,inst_22944,considering
131418,2023-11-30 11:03:15,customer,CUST_002623,,,138194,shopping,inst_22944,checkout
131420,2023-11-30 11:08:13,customer,CUST_002623,,,138196,shopping,inst_22944,purchased
131423,2023-11-30 22:38:00,customer,CUST_002633,,,138199,shopping,inst_22945,browsing
131426,2023-11-30 22:41:45,customer,CUST_002633,,,138202,shopping,inst_22945,browsing
131428,2023-11-30 22:44:45,customer,CUST_002633,,,138204,shopping,inst_22945,browsing
131431,2023-11-30 22:47:45,customer,CUST_002633,,,138207,shopping,inst_22945,browsing
131436,2023-11-30 19:25:41,customer,CUST_002705,,,138212,shopping,inst_22947,considering
131437,2023-11-30 19:39:09,customer,CUST_002705,,,138213,shopping,inst_22947,checkout
131439,2023-11-30 19:41:09,customer,CUST_002705,,,138216,shopping,inst_22947,purchased
131445,2023-11-30 22:41:27,customer,CUST_003193,,,138222,shopping,inst_22950,browsing
131448,2023-11-30 22:44:27,customer,CUST_003193,,,138225,shopping,inst_22950,browsing
131450,2023-11-30 22:47:27,customer,CUST_003193,,,138227,shopping,inst_22950,browsing
131451,2023-11-30 22:50:27,customer,CUST_003193,,,138228,shopping,inst_22950,browsing
131453,2023-12-01 06:05:06,customer,CUST_003193,,,138230,shopping,inst_22950,considering
131456,2023-11-30 12:51:02,customer,CUST_003411,,,138233,shopping,inst_22952,browsing
131459,2023-11-30 12:28:57,customer,CUST_003492,,,138236,shopping,inst_22953,browsing
131462,2023-11-30 12:31:57,customer,CUST_003492,,,138239,shopping,inst_22953,browsing
131465,2023-11-30 12:44:22,customer,CUST_003492,,,138242,shopping,inst_22953,considering
131467,2023-11-30 11:08:44,customer,CUST_003874,,,138244,shopping,inst_22954,browsing
131470,2023-11-30 11:11:44,customer,CUST_003874,,,138247,shopping,inst_22954,considering
131474,2023-11-30 11:17:51,customer,CUST_003874,,,138251,shopping,inst_22954,checkout
131478,2023-11-30 11:19:51,customer,CUST_003874,,,138256,shopping,inst_22954,purchased
131482,2023-11-30 07:57:48,customer,CUST_003917,,,138260,shopping,inst_22955,browsing
131485,2023-11-30 20:21:07,customer,CUST_003921,,,138263,shopping,inst_22956,browsing
131488,2023-11-30 20:24:07,customer,CUST_003921,,,138266,shopping,inst_22956,browsing
131489,2023-11-30 20:27:07,customer,CUST_003921,,,138267,shopping,inst_22956,considering
131493,2023-11-30 20:35:24,customer,CUST_003921,,,138271,shopping,inst_22956,checkout
131497,2023-11-30 20:37:24,customer,CUST_003921,,,138276,shopping,inst_22956,purchased
131498,2023-11-30 10:50:54,customer,CUST_004225,,,138277,shopping,inst_22957,considering
131503,2023-11-30 12:29:49,customer,CUST_004360,,,138282,shopping,inst_22958,browsing
131505,2023-11-30 12:33:00,customer,CUST_004360,,,138284,shopping,inst_22958,browsing
131507,2023-11-30 09:43:22,customer,CUST_004470,,,138286,shopping,inst_22959,considering
131511,2023-11-30 20:20:19,customer,CUST_004539,,,138290,shopping,inst_22960,browsing
131514,2023-11-30 20:23:19,customer,CUST_004539,,,138293,shopping,inst_22960,browsing
131516,2023-11-30 20:26:19,customer,CUST_004539,,,138295,shopping,inst_22960,considering
131522,2023-11-30 12:31:50,customer,CUST_004578,,,138301,shopping,inst_22961,browsing
131526,2023-11-30 22:08:28,customer,CUST_004649,,,138305,shopping,inst_22962,browsing
131529,2023-11-30 22:11:28,customer,CUST_004649,,,138308,shopping,inst_22962,browsing
131533,2023-11-30 10:04:29,customer,CUST_004810,,,138312,shopping,inst_22912,considering
131538,2023-11-30 21:04:19,customer,CUST_004812,,,138317,shopping,inst_22914,browsing
131540,2023-11-30 21:07:19,customer,CUST_004812,,,138319,shopping,inst_22914,browsing
131541,2023-11-30 21:12:04,customer,CUST_004812,,,138320,shopping,inst_22914,considering
131545,2023-11-30 07:39:14,customer,CUST_004813,,,138324,shopping,inst_22915,browsing
131548,2023-11-30 07:42:14,customer,CUST_004813,,,138327,shopping,inst_22915,browsing
131550,2023-11-30 07:53:27,customer,CUST_004813,,,138329,shopping,inst_22915,considering
131554,2023-11-30 17:39:06,customer,CUST_004814,,,138333,shopping,inst_22916,considering
131613,2023-12-01 09:07:12,customer,CUST_000053,,,138405,shopping,inst_22976,browsing
131616,2023-12-01 09:10:12,customer,CUST_000053,,,138408,shopping,inst_22976,browsing
131622,2023-12-01 11:25:04,customer,CUST_000463,,,138414,shopping,inst_22978,browsing
131626,2023-12-01 17:26:37,customer,CUST_000648,,,138418,shopping,inst_22979,browsing
131628,2023-12-01 17:29:37,customer,CUST_000648,,,138420,shopping,inst_22979,browsing
131633,2023-12-01 21:02:46,customer,CUST_001147,,,138425,shopping,inst_22982,browsing
131637,2023-12-01 08:46:07,customer,CUST_001204,,,138429,shopping,inst_22983,considering
131641,2023-12-01 19:33:43,customer,CUST_001253,,,138433,shopping,inst_22984,browsing
131644,2023-12-01 19:36:43,customer,CUST_001253,,,138436,shopping,inst_22984,browsing
131648,2023-12-01 19:20:47,customer,CUST_001329,,,138440,shopping,inst_22986,browsing
131651,2023-12-01 19:23:47,customer,CUST_001329,,,138443,shopping,inst_22986,browsing
131653,2023-12-01 19:27:04,customer,CUST_001329,,,138445,shopping,inst_22986,browsing
131654,2023-12-01 19:30:04,customer,CUST_001329,,,138446,shopping,inst_22986,browsing
131658,2023-12-01 06:23:09,customer,CUST_001553,,,138450,shopping,inst_22989,considering
131661,2023-12-01 06:41:04,customer,CUST_001553,,,138453,shopping,inst_22989,checkout
131662,2023-12-01 06:43:21,customer,CUST_001553,,,138454,shopping,inst_22989,purchased
131667,2023-12-01 16:46:55,customer,CUST_002129,,,138459,shopping,inst_22991,considering
131671,2023-12-01 16:51:55,customer,CUST_002129,,,138463,shopping,inst_22991,checkout
131675,2023-12-01 18:36:19,customer,CUST_002315,,,138468,shopping,inst_22992,browsing
131678,2023-12-01 18:40:03,customer,CUST_002315,,,138471,shopping,inst_22992,browsing
131681,2023-12-01 18:43:03,customer,CUST_002315,,,138474,shopping,inst_22992,browsing
131684,2023-12-01 18:55:13,customer,CUST_002315,,,138477,shopping,inst_22992,considering
131685,2023-12-01 19:00:13,customer,CUST_002315,,,138478,shopping,inst_22992,checkout
131690,2023-12-01 19:03:26,customer,CUST_002315,,,138484,shopping,inst_22992,purchased
131693,2023-12-01 14:52:32,customer,CUST_002326,,,138487,shopping,inst_22993,browsing
131695,2023-12-01 14:55:32,customer,CUST_002326,,,138489,shopping,inst_22993,browsing
131698,2023-12-01 14:58:32,customer,CUST_002326,,,138492,shopping,inst_22993,browsing
131700,2023-12-01 15:01:32,customer,CUST_002326,,,138494,shopping,inst_22993,considering
131701,2023-12-01 15:23:09,customer,CUST_002326,,,138495,shopping,inst_22993,checkout
131707,2023-12-01 15:25:09,customer,CUST_002326,,,138502,shopping,inst_22993,purchased
131714,2023-12-01 07:44:13,customer,CUST_002582,,,138509,shopping,inst_22996,browsing
131715,2023-12-01 07:47:13,customer,CUST_002582,,,138510,shopping,inst_22996,browsing
131717,2023-12-01 07:50:13,customer,CUST_002582,,,138512,shopping,inst_22996,browsing
131719,2023-12-01 07:53:13,customer,CUST_002582,,,138514,shopping,inst_22996,browsing
131722,2023-12-01 13:32:49,customer,CUST_002633,,,138517,shopping,inst_22997,browsing
131724,2023-12-01 13:36:27,customer,CUST_002633,,,138519,shopping,inst_22997,browsing
131729,2023-12-01 16:55:27,customer,CUST_002670,,,138524,shopping,inst_22999,browsing
131733,2023-12-01 16:49:54,customer,CUST_002793,,,138528,shopping,inst_23001,browsing
131742,2023-12-01 18:35:32,customer,CUST_003267,,,138537,shopping,inst_23005,browsing
131753,2023-12-01 17:38:40,customer,CUST_003920,,,138548,shopping,inst_23010,browsing
131755,2023-12-01 17:43:07,customer,CUST_003920,,,138550,shopping,inst_23010,browsing
131756,2023-12-01 17:46:07,customer,CUST_003920,,,138551,shopping,inst_23010,considering
